Start time,End time,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Inactive duration (ms),Walking duration (ms)
00:00:00.000-07:00,00:15:00.000-07:00,,16.296875,,,,,,,,900000,
00:15:00.000-07:00,00:30:00.000-07:00,,16.296875,,,,,,,,900000,
00:30:00.000-07:00,00:45:00.000-07:00,,16.296875,,,,,,,,900000,
00:45:00.000-07:00,01:00:00.000-07:00,,16.296875,,,,,,,,900000,
01:00:00.000-07:00,01:15:00.000-07:00,,16.296875,,,,1.1007994413375854,1.1007994413375854,1.1007994413375854,,900000,
01:15:00.000-07:00,01:30:00.000-07:00,,16.296875,,,,,,,,900000,
01:30:00.000-07:00,01:45:00.000-07:00,,16.296875,,,,,,,,900000,
01:45:00.000-07:00,02:00:00.000-07:00,,16.296875,,,,,,,,900000,
02:00:00.000-07:00,02:15:00.000-07:00,,16.296875,,,,0.9605895578861237,1.0479085445404053,0.873270571231842,,900000,
02:15:00.000-07:00,02:30:00.000-07:00,,16.296875,,,,0.9087725877761841,0.9087725877761841,0.9087725877761841,,900000,
02:30:00.000-07:00,02:45:00.000-07:00,,16.296875,,,,0.5209940075874329,0.5209940075874329,0.5209940075874329,,900000,
02:45:00.000-07:00,03:00:00.000-07:00,,16.296875,,,,,,,,900000,
03:00:00.000-07:00,03:15:00.000-07:00,,16.296875,,,,,,,,900000,
03:15:00.000-07:00,03:30:00.000-07:00,,16.296875,,,,1.3311020135879517,1.3311020135879517,1.3311020135879517,,900000,
03:30:00.000-07:00,03:45:00.000-07:00,,16.296875,,,,,,,,900000,
03:45:00.000-07:00,04:00:00.000-07:00,,16.296875,,,,,,,,900000,
04:00:00.000-07:00,04:15:00.000-07:00,,16.296875,,,,,,,,900000,
04:15:00.000-07:00,04:30:00.000-07:00,,16.296875,,,,,,,,900000,
04:30:00.000-07:00,04:45:00.000-07:00,,16.296875,23.222902297973633,,,0.31382298469543457,0.31382298469543457,0.31382298469543457,37,900000,
04:45:00.000-07:00,05:00:00.000-07:00,,16.296874078355884,,,,,,,,900000,
05:00:00.000-07:00,05:15:00.000-07:00,,16.296873201287855,,,,,,,,900000,
05:15:00.000-07:00,05:30:00.000-07:00,,16.296873201287855,,,,1.5705316066741943,1.7835426330566406,1.357520580291748,,900000,
05:30:00.000-07:00,05:45:00.000-07:00,,16.296873461657032,,,,,,,,762455,
05:45:00.000-07:00,06:00:00.000-07:00,,16.29687490496491,,,,,,,,,
06:00:00.000-07:00,06:15:00.000-07:00,,16.29687465708693,,,,,,,12,723715,
06:15:00.000-07:00,06:30:00.000-07:00,,16.296874596707955,,,,,,,1,900000,
06:30:00.000-07:00,06:45:00.000-07:00,,16.296874681362638,,,,,,,,171205,
06:45:00.000-07:00,07:00:00.000-07:00,3,26.927029553544717,149.29740209777185,,,0.7766314493815326,1.381782054901123,0.3530902564525604,293,303953,220951
07:00:00.000-07:00,07:15:00.000-07:00,9,17.334566541815516,327.6869448078869,,,0.4815555046302532,1.322145700454712,0.282440721988678,539,56333,211724
07:15:00.000-07:00,07:30:00.000-07:00,6,8.674363820239982,177.27059603996395,,,0.36598269305980957,0.8764598965644836,0.2719799280166626,364,314879,38578
07:30:00.000-07:00,07:45:00.000-07:00,11,9.927755181484436,405.41665703854636,,,0.5736862641533794,0.9379894137382507,0.2719799280166626,688,151018,93351
07:45:00.000-07:00,08:00:00.000-07:00,3,27.136404652073544,171.12009598972543,,,0.43761426839134643,0.6748968362808228,0.2510583996772766,344,716116,183884
08:00:00.000-07:00,08:15:00.000-07:00,15,28.481955952279193,553.974429520602,,,0.5951429551023191,1.0214210748672485,0.24534666538238525,878,64478,354477
08:15:00.000-07:00,08:30:00.000-07:00,10,10.13254451751709,409.8276302286846,,,0.541018759238374,1.1679143905639648,0.27553191781044006,690,559573,
08:30:00.000-07:00,08:45:00.000-07:00,8,13.068843841552734,324.8751426275068,,,0.49011255550477806,1.0060871839523315,0.2719799280166626,545,721731,
08:45:00.000-07:00,09:00:00.000-07:00,15,,535.7644603634811,,,0.5914779981194106,1.1612001657485962,0.32563260197639465,863,,
09:00:00.000-07:00,09:15:00.000-07:00,1,15.991634683634738,17.87283429186974,,,0.48309192061424255,0.48309192061424255,0.48309192061424255,33,72848,
